Project,Module,Priority,Category,FileName,LineNumber,FilePath,Link
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4610,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198549
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4612,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198547
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2011-4461,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty-util/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198546
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2011-1498,gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpmime/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpmime/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198545
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpmime/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpmime/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198544
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2011-1498,gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpclient/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpclient/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198542
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpclient/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.apache.httpcomponents/httpclient/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198541
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2014-8110,activemq-all-5.9.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198539
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2015-1830,activemq-all-5.9.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198538
DP,dpnextgen,Medium,CWE-255 Credentials Management: CVE-2015-6524,activemq-all-5.9.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-all/5.9.0/activemq-all-5.9.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198533
DP,dpnextgen,Medium,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer: CVE-2016-0773,postgresql-9.0-801.jdbc4.jar,null,src_root/src/jboss/AS7/modules/org/postgresql/main/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198525
DP,dpnextgen,Medium,CWE-476 NULL Pointer Dereference: CVE-2016-5423,postgresql-9.0-801.jdbc4.jar,null,src_root/src/jboss/AS7/modules/org/postgresql/main/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198524
DP,dpnextgen,Medium,CWE-94 Improper Control of Generation of Code ('Code Injection'): CVE-2016-5424,postgresql-9.0-801.jdbc4.jar,null,src_root/src/jboss/AS7/modules/org/postgresql/main/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198523
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2017-7484,postgresql-9.0-801.jdbc4.jar,null,src_root/src/jboss/AS7/modules/org/postgresql/main/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198522
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2014-1210,vsphere-java-client-lib-5.1.jar,null,src_root/bin/java/apache-maven/repository/vsphere-client-lib/vsphere-java-client-lib/5.1/vsphere-java-client-lib-5.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198501
DP,dpnextgen,Medium,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer: CVE-2016-0773,postgresql-9.0-801.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.0-801.jdbc4/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198499
DP,dpnextgen,Medium,CWE-476 NULL Pointer Dereference: CVE-2016-5423,postgresql-9.0-801.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.0-801.jdbc4/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198498
DP,dpnextgen,Medium,CWE Not Specified: CVE-2006-2501,servlet-api-2.5.jar,null,src_root/bin/java/apache-maven/repository/javax/servlet/servlet-api/2.5/servlet-api-2.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198495
DP,dpnextgen,Medium,CWE Not Specified: CVE-2006-5654,servlet-api-2.5.jar,null,src_root/bin/java/apache-maven/repository/javax/servlet/servlet-api/2.5/servlet-api-2.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198493
DP,dpnextgen,Medium,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer: CVE-2014-3488,netty-3.5.2.Final.jar,null,src_root/bin/java/apache-maven/repository/io/netty/netty/3.5.2.Final/netty-3.5.2.Final.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198492
DP,dpnextgen,Medium,CWE-20 Improper Input Validation: CVE-2015-2156,netty-3.5.2.Final.jar,null,src_root/bin/java/apache-maven/repository/io/netty/netty/3.5.2.Final/netty-3.5.2.Final.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198491
DP,dpnextgen,Medium,CWE-94 Improper Control of Generation of Code ('Code Injection'): CVE-2016-5424,postgresql-9.0-801.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.0-801.jdbc4/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198484
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2017-7484,postgresql-9.0-801.jdbc4.jar,null,src_root/bin/java/apache-maven/repository/postgresql/postgresql/9.0-801.jdbc4/postgresql-9.0-801.jdbc4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198483
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2011-2894,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198463
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2013-4152,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198462
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2013-6429,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198461
DP,dpnextgen,Medium,CWE-264 Permissions Privileges and Access Controls: CVE-2013-7315,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198460
DP,dpnextgen,Medium,CWE-352: CVE-2014-0054,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198459
DP,dpnextgen,Medium,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'): CVE-2014-0225,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198458
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2014-1904,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198457
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2014-3578,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198456
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2014-3625,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198455
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2016-9878,org.springframework.core-3.0.5.RELEASE.jar,null,src_root/bin/java/apache-maven/repository/org/springframework/org.springframework.core/3.0.5.RELEASE/org.springframework.core-3.0.5.RELEASE.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198442
DP,dpnextgen,Medium,CWE-94 Improper Control of Generation of Code ('Code Injection'): CVE-2007-5615,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198440
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2007-6672,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198439
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2009-1523,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198438
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-1524,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198437
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2009-4609,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198436
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4610,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198435
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4612,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198433
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2011-4461,servlet-api-2.5-6.1.5.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/servlet-api-2.5/6.1.5/servlet-api-2.5-6.1.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198422
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2011-4461,jetty-6.1.25.jar,null,src_root/bin/java/apache-maven/repository/org/mortbay/jetty/jetty/6.1.25/jetty-6.1.25.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198412
DP,dpnextgen,Medium,CWE-362 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'): CVE-2014-8122,arquillian-weld-ee-embedded-1.1-1.0.0.CR8.jar,null,src_root/bin/java/apache-maven/repository/org/jboss/arquillian/container/arquillian-weld-ee-embedded-1.1/1.0.0.CR8/arquillian-weld-ee-embedded-1.1-1.0.0.CR8.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198391
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2015-7940,bcprov-jdk15on-1.50.jar,null,src_root/bin/java/apache-maven/repository/org/bouncycastle/bcprov-jdk15on/1.50/bcprov-jdk15on-1.50.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198354
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2015-7940,bcprov-jdk15on-1.48.jar,null,src_root/bin/java/apache-maven/repository/org/bouncycastle/bcprov-jdk15on/1.48/bcprov-jdk15on-1.48.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198353
DP,dpnextgen,Medium,CWE-20 Improper Input Validation: CVE-2015-1833,wagon-webdav-jackrabbit-2.2.jar,null,src_root/bin/java/apache-maven/repository/org/apache/maven/wagon/wagon-webdav-jackrabbit/2.2/wagon-webdav-jackrabbit-2.2.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198334
DP,dpnextgen,Medium,CWE-16 Configuration: CVE-2013-0253,maven-core-3.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/maven/maven-core/3.0/maven-core-3.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198333
DP,dpnextgen,Medium,CWE-20 Improper Input Validation: CVE-2015-1833,jackrabbit-webdav-2.2.5.jar,null,src_root/bin/java/apache-maven/repository/org/apache/jackrabbit/jackrabbit-webdav/2.2.5/jackrabbit-webdav-2.2.5.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198331
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpmime-4.2.3.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpmime/4.2.3/httpmime-4.2.3.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198330
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpmime-4.1.2.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpmime/4.1.2/httpmime-4.1.2.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198320
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.2.1.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.2.1/httpclient-4.2.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198318
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.1.2.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.1.2/httpclient-4.1.2.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198316
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.1.1.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.1.1/httpclient-4.1.1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198314
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2011-1498,httpclient-4.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0/httpclient-4.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198312
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0/httpclient-4.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198311
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2011-1498,httpclient-4.0-beta1.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0-beta1/httpclient-4.0-beta1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198299
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.0-beta1.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0-beta1/httpclient-4.0-beta1.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198298
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2011-1498,httpclient-4.0-alpha4.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0-alpha4/httpclient-4.0-alpha4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198296
DP,dpnextgen,Medium,CWE Not Specified: CVE-2014-3577,httpclient-4.0-alpha4.jar,null,src_root/bin/java/apache-maven/repository/org/apache/httpcomponents/httpclient/4.0-alpha4/httpclient-4.0-alpha4.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198295
DP,dpnextgen,Medium,CWE-94 Improper Control of Generation of Code ('Code Injection'): CVE-2013-4330,camel-core-1.5.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/camel/camel-core/1.5.0/camel-core-1.5.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198280
DP,dpnextgen,Medium,CWE Not Specified: CVE-2015-0263,camel-core-1.5.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/camel/camel-core/1.5.0/camel-core-1.5.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198277
DP,dpnextgen,Medium,CWE Not Specified: CVE-2015-0264,camel-core-1.5.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/camel/camel-core/1.5.0/camel-core-1.5.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198276
DP,dpnextgen,Medium,CWE-352: CVE-2010-1244,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198271
DP,dpnextgen,Medium,CWE Not Specified: CVE-2009-0316,GreJavaModule-8.1.0.jar: vim25.jar,null,src_root/bin/java/apache-maven/repository/com/hp/gre/GreJavaModule/8.1.0/GreJavaModule-8.1.0.jar/lib/vim25.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198268
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2009-1523,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198260
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-1524,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198259
DP,dpnextgen,Medium,CWE-200 Information Exposure: CVE-2009-4609,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198258
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4610,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198257
DP,dpnextgen,Medium,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'): CVE-2009-4612,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198255
DP,dpnextgen,Medium,CWE-310 Cryptographic Issues: CVE-2011-4461,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/servlet-api-2.5/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198254
DP,dpnextgen,Medium,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'): CVE-2009-1523,gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,null,src_root/src/WebGUI/UpgradeMonitor/war/WEB-INF/lib/gwt-dev.jar/META-INF/maven/org.mortbay.jetty/jetty/pom.xml,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198253
DP,dpnextgen,Medium,CWE-20 Improper Input Validation: CVE-2010-1587,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198252
DP,dpnextgen,Medium,CWE-399 Resource Management Errors: CVE-2011-4905,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198251
DP,dpnextgen,Medium,CWE-20 Improper Input Validation: CVE-2012-5784,activemq-core-5.2.0.jar,null,src_root/bin/java/apache-maven/repository/org/apache/activemq/activemq-core/5.2.0/activemq-core-5.2.0.jar,https://stat.rndsec.microfocus.com/stat/stat.html?proj=DP&issue=SCA222313476&issue=DEPENDENCIES198250
